Age,Gender,Income,Marital_Status,Education,Occupation,Claim_Amount
52.0,Female,404427.9082545613,Single,Master's,CEO,2436.0
39.0,Female,222676.0,Single,Master's,CEO,4931.0
46.0,Female,127075.0,Single,Bachelor's,Waiter,46805.0
27.0,Female,167927.0,Single,Master's,CEO,2597.0
68.0,Female,288297.0,Married,Master's,CEO,5520.0
37.0,Female,186161.0,Married,Master's,Waiter,8218.0
18.0,Female,404427.9082545613,Single,PhD,CEO,5982.0
31.0,Female,168558.0,Single,Master's,CEO,4113.0
53.0,Male,144747.0,Married,Master's,CEO,1111.0
48.0,Female,136895.0,Married,Master's,CEO,9180.0
57.0,Female,288996.0,Single,Master's,CEO,2847.0
36.0,Female,40022.0,Single,PhD,CEO,6883.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
39.0,Female,168728.0,Single,PhD,CEO,775.0
57.0,Female,77637.0,Single,Bachelor's,Engineer,8204.0
34.0,Female,205762.0,Married,Bachelor's,CEO,7530.0
25.0,Female,21658.0,Single,Master's,Doctor,6725.0
24.0,Female,47788.0,Single,PhD,Engineer,7046.0
72.0,Female,141188.0,Married,Master's,Engineer,73863.0
44.0,Male,41293.0,Married,Bachelor's,Teacher,9618.0
33.0,Female,286673.0,Single,Bachelor's,Engineer,2116.0
31.0,Female,122121.0,Married,Bachelor's,Engineer,8330.0
31.0,Female,265879.0,Single,Bachelor's,Waiter,38294.0
33.0,Male,191381.0,Married,Master's,Engineer,1988.0
36.0,Female,22846.0,Single,Bachelor's,Teacher,4447.0
49.0,Female,60863.0,Married,Bachelor's,CEO,8405.0
33.0,Male,44726.0,Single,Bachelor's,Doctor,79921.0
49.0,Male,25232.0,Single,Master's,Waiter,80777.0
45.0,Male,39012.0,Married,Bachelor's,Engineer,52481.0
26.0,Female,275219.0,Single,Master's,Waiter,5825.0
34.0,Male,240056.0,Single,Bachelor's,CEO,4452.0
59.0,Male,266319.0,Single,PhD,CEO,6333.0
75.0,Female,287728.0,Single,Bachelor's,CEO,2945.0
21.0,Female,216986.0,Married,PhD,CEO,6752.0
45.0,Male,56055.0,Single,PhD,CEO,3106.0
67.0,Female,187893.0,Single,Bachelor's,CEO,8154.0
76.0,Male,280999.0,Single,Master's,CEO,7268.0
21.0,Female,59286.0,Married,Bachelor's,Engineer,1204.0
54.0,Female,46909.0,Single,PhD,Engineer,2179.0
19.0,Male,404427.9082545613,Married,Bachelor's,Waiter,24913.0
27.0,Male,191880.0,Single,Bachelor's,CEO,1229.0
67.0,Female,39469.0,Single,PhD,Teacher,2061.0
102.42154354562416,Female,237189.0,Single,Bachelor's,CEO,9064.0
63.0,Female,290619.0,Single,PhD,Engineer,48148.0
66.0,Female,20427.0,Single,Master's,Waiter,7096.0
67.0,Female,23654.0,Married,Master's,Teacher,6607.0
44.0,Male,404427.9082545613,Married,Master's,Doctor,7096.0
25.0,Female,24217.0,Married,Master's,Engineer,4121.0
25.0,Male,192601.0,Married,Master's,CEO,4650.0
66.0,Female,35748.0,Married,Bachelor's,CEO,9471.0
43.0,Female,257568.0,Married,Master's,Teacher,14813.0
60.0,Male,33080.0,Married,Master's,Doctor,38193.0
71.0,Female,94562.0,Single,Master's,CEO,2879.0
60.0,Male,208689.0,Married,Bachelor's,CEO,2350.0
102.42154354562416,Male,44906.0,Single,Master's,Teacher,4478.0
58.0,Female,251682.0,Married,PhD,CEO,7479.0
18.0,Female,102907.0,Single,Bachelor's,CEO,9641.0
36.0,Female,9738.0,Single,PhD,Engineer,5539.0
47.0,Female,255171.0,Single,Bachelor's,Engineer,33652.0
40.0,Male,37940.0,Single,Bachelor's,Teacher,8082.0
55.0,Female,223105.0,Married,Bachelor's,CEO,4813.0
33.0,Female,20461.0,Single,Bachelor's,Engineer,99147.0
26.0,Female,133511.0,Married,PhD,Engineer,8527.0
25.0,Female,32558.0,Single,Master's,Waiter,3485.0
39.0,Female,131774.0,Single,Bachelor's,CEO,9503.0
35.0,Male,140642.0,Married,Master's,CEO,5172.0
79.0,Female,404427.9082545613,Single,PhD,CEO,4127.0
44.0,Male,178105.0,Single,PhD,Teacher,30293.0
70.0,Male,122174.0,Single,Master's,CEO,4908.0
78.0,Female,41212.0,Married,PhD,CEO,1594.0
59.0,Female,24712.0,Single,Master's,Teacher,1175.0
44.0,Male,12175.0,Single,PhD,Doctor,5182.0
32.0,Female,24480.0,Married,Bachelor's,Waiter,7756.0
64.0,Female,43755.0,Married,PhD,Engineer,9851.0
78.0,Female,404427.9082545613,Married,Bachelor's,CEO,4557.0
69.0,Female,226427.0,Married,PhD,Teacher,7214.0
55.0,Female,165670.0,Single,Master's,CEO,1411.0
43.0,Female,113789.0,Married,Bachelor's,CEO,8415.0
38.0,Female,199071.0,Single,Bachelor's,CEO,6754.0
19.0,Female,227459.0,Single,Master's,Engineer,8510.0
30.0,Female,170023.0,Married,PhD,Doctor,8540.0
76.0,Female,235515.0,Married,Master's,CEO,2578.0
20.0,Female,404427.9082545613,Single,Master's,CEO,2324.0
47.0,Female,28708.0,Single,Master's,Waiter,26206.0
58.0,Female,154466.0,Single,Bachelor's,CEO,7555.0
41.0,Female,294717.0,Married,Bachelor's,Teacher,3210.0
39.0,Female,136845.0,Single,Master's,Teacher,1652.0
38.0,Female,201853.0,Single,PhD,Waiter,99668.0
24.0,Female,47788.0,Single,PhD,Engineer,7046.0
36.0,Female,33203.0,Single,PhD,Engineer,5786.0
36.0,Male,192704.0,Single,Bachelor's,Doctor,74389.0
51.0,Female,185650.0,Single,Bachelor's,CEO,3277.0
69.0,Male,244915.0,Married,PhD,CEO,7405.0
102.42154354562416,Male,141201.0,Single,PhD,Waiter,7031.0
36.0,Female,9738.0,Single,PhD,Engineer,5539.0
36.0,Female,124008.0,Married,Master's,CEO,8446.0
36.0,Male,192704.0,Single,Bachelor's,Doctor,74389.0
102.42154354562416,Male,231779.0,Single,Bachelor's,CEO,8785.0
56.0,Male,102333.0,Single,Bachelor's,Engineer,78411.0
32.0,Female,187474.0,Single,Master's,Engineer,9337.0
69.0,Female,8253.0,Single,Master's,Teacher,9007.0
36.0,Female,61129.0,Married,PhD,CEO,5856.0
44.0,Male,404427.9082545613,Married,Master's,Doctor,7096.0
69.0,Female,254512.0,Single,Master's,Waiter,7307.0
32.0,Female,32189.0,Single,Bachelor's,Engineer,1778.0
58.0,Female,154466.0,Single,Bachelor's,CEO,7555.0
37.0,Female,199036.0,Single,Bachelor's,CEO,5065.0
102.42154354562416,Male,221487.0,Single,Master's,CEO,1309.0
59.0,Female,8782.0,Married,Master's,Teacher,1119.0
39.0,Female,136845.0,Single,Master's,Teacher,1652.0
22.0,Male,79803.0,Married,Bachelor's,Doctor,3367.0
47.0,Male,267206.0,Married,Bachelor's,Teacher,60486.0
36.0,Male,55764.0,Married,Master's,Waiter,278.0
73.0,Female,256397.0,Single,PhD,CEO,5116.0
30.0,Female,140306.0,Married,Bachelor's,Teacher,73220.0
58.0,Female,154466.0,Single,Bachelor's,CEO,7555.0
55.0,Male,48148.0,Single,Master's,CEO,7951.0
18.0,Male,149953.0,Married,Master's,Waiter,80953.0
26.0,Female,27675.0,Single,PhD,Teacher,51783.0
26.0,Female,156092.0,Single,PhD,Engineer,56230.0
32.0,Female,186953.0,Single,PhD,Waiter,30743.0
36.0,Female,33203.0,Single,PhD,Engineer,5786.0
38.0,Female,26441.0,Single,Bachelor's,Doctor,5759.0
69.0,Male,86198.0,Married,Bachelor's,Engineer,480.0
26.0,Male,232920.0,Single,PhD,CEO,6800.0
52.0,Female,404427.9082545613,Single,Bachelor's,Teacher,5130.0
41.0,Male,77728.0,Single,PhD,Engineer,1919.0
60.0,Female,30628.0,Single,PhD,CEO,7701.0
69.0,Female,115718.0,Single,Master's,Teacher,10328.0
65.0,Female,205791.0,Married,PhD,CEO,6755.0
34.0,Male,232254.0,Married,Bachelor's,CEO,6576.0
40.0,Male,40743.0,Single,PhD,Engineer,4564.0
63.0,Female,290619.0,Single,PhD,Engineer,48148.0
52.0,Female,216467.0,Married,Master's,CEO,8813.0
52.0,Female,239990.0,Married,PhD,CEO,7065.0
35.0,Female,297038.0,Married,Bachelor's,Engineer,4060.0
48.0,Male,106643.0,Married,PhD,CEO,6216.0
32.0,Female,24480.0,Married,Bachelor's,Waiter,7756.0
32.0,Female,210754.0,Married,Master's,Engineer,58231.0
45.0,Male,47722.0,Married,PhD,CEO,7465.0
56.0,Male,121540.0,Married,PhD,Teacher,7916.0
58.0,Female,41212.0,Single,Bachelor's,Waiter,4542.0
58.0,Male,138010.0,Single,PhD,CEO,6738.0
47.0,Female,255171.0,Single,Bachelor's,Engineer,33652.0
64.0,Male,64004.0,Single,Master's,CEO,9216.0
26.0,Female,51607.0,Married,Bachelor's,CEO,3393.0
22.0,Female,39970.0,Married,Bachelor's,Waiter,2414.0
55.0,Female,107127.0,Married,Master's,CEO,1083.0
30.0,Male,25482.0,Single,Master's,Engineer,413.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
18.0,Female,28728.0,Single,Bachelor's,Engineer,3523.0
79.0,Female,11358.0,Married,Bachelor's,Engineer,9648.0
102.42154354562416,Male,52746.0,Married,PhD,Engineer,13287.0
39.0,Female,90287.0,Single,Master's,CEO,4510.0
69.0,Female,10907.0,Single,PhD,Doctor,6975.0
67.0,Female,257076.0,Married,Master's,CEO,5731.0
102.42154354562416,Male,294602.0,Single,PhD,Doctor,48230.0
59.0,Female,404427.9082545613,Single,PhD,CEO,5961.0
76.0,Female,65196.0,Single,PhD,Waiter,4974.0
42.0,Female,279782.0,Married,Master's,Doctor,8437.0
77.0,Female,203436.0,Single,Master's,Teacher,62990.0
67.0,Male,83391.0,Married,PhD,CEO,2738.0
37.0,Female,199036.0,Single,Bachelor's,CEO,5065.0
22.0,Male,79803.0,Married,Bachelor's,Doctor,3367.0
76.0,Male,148146.0,Single,Bachelor's,CEO,9091.0
58.0,Female,19494.0,Married,Master's,Engineer,5839.0
28.0,Female,38837.0,Single,Master's,Teacher,852.0
102.42154354562416,Male,404427.9082545613,Single,Master's,CEO,3911.0
74.0,Female,24209.0,Married,PhD,Engineer,5563.0
36.0,Male,55764.0,Married,Master's,Waiter,278.0
63.0,Female,37462.0,Single,PhD,Engineer,8942.0
22.0,Female,265348.0,Single,Master's,Doctor,9733.0
68.0,Male,72788.0,Single,Master's,CEO,4027.0
62.0,Male,244482.0,Married,Master's,CEO,5026.0
41.0,Female,294717.0,Married,Bachelor's,Teacher,3210.0
72.0,Male,289396.0,Married,Bachelor's,Doctor,7968.0
102.42154354562416,Female,160995.0,Single,Bachelor's,Waiter,14333.0
25.0,Female,22571.0,Married,Bachelor's,Teacher,5033.0
52.0,Female,404427.9082545613,Single,Bachelor's,Teacher,5130.0
102.42154354562416,Female,197622.0,Single,PhD,CEO,6398.0
45.0,Male,172786.0,Single,PhD,CEO,5732.0
35.0,Male,172671.0,Married,Bachelor's,Teacher,7173.0
34.0,Female,118634.0,Married,PhD,Teacher,3282.0
102.42154354562416,Female,195593.0,Single,Master's,Engineer,8887.0
59.0,Female,148876.0,Single,Bachelor's,Engineer,3581.0
55.0,Male,37831.0,Married,PhD,Engineer,4359.0
22.0,Female,265348.0,Single,Master's,Doctor,9733.0
76.0,Female,34510.0,Married,Bachelor's,CEO,2671.0
63.0,Female,91650.0,Married,Bachelor's,CEO,5904.0
56.0,Female,162258.0,Single,Bachelor's,CEO,3444.0
64.0,Male,278571.0,Single,PhD,CEO,6102.0
28.0,Female,181310.0,Single,Bachelor's,CEO,9080.0
54.0,Male,240142.0,Single,PhD,Waiter,8643.0
79.0,Male,129647.0,Married,Master's,CEO,9895.0
76.0,Female,17960.0,Single,Master's,Waiter,8682.0
46.0,Male,60418.0,Single,PhD,Engineer,6093.0
78.0,Female,23805.0,Single,Bachelor's,Teacher,7119.0
47.0,Female,253722.0,Married,Master's,CEO,9470.0
68.0,Female,50990.0,Single,PhD,CEO,3415.0
75.0,Female,151278.0,Single,PhD,CEO,6765.0
22.0,Male,79803.0,Married,Bachelor's,Doctor,3367.0
36.0,Female,30315.0,Single,Bachelor's,Doctor,94505.0
25.0,Female,404427.9082545613,Single,PhD,CEO,6836.0
32.0,Female,186953.0,Single,PhD,Waiter,30743.0
63.0,Male,232001.0,Single,Bachelor's,Engineer,8386.0
31.0,Male,36607.0,Married,Master's,Teacher,5840.0
32.0,Female,186953.0,Single,PhD,Waiter,30743.0
30.0,Female,164720.0,Single,Master's,CEO,3199.0
31.0,Female,173799.0,Married,PhD,Engineer,42044.0
50.0,Female,102238.0,Single,Master's,CEO,4989.0
43.0,Male,148252.0,Single,PhD,CEO,23060.0
68.0,Male,137634.0,Single,Master's,CEO,5026.0
42.0,Female,172477.0,Single,Bachelor's,Doctor,3281.0
48.0,Male,22728.0,Single,Master's,CEO,7128.0
62.0,Female,205368.0,Single,Master's,Engineer,9950.0
74.0,Female,258474.0,Single,PhD,CEO,3138.0
50.0,Female,260261.0,Single,Bachelor's,Teacher,8743.0
55.0,Female,116839.0,Single,Bachelor's,Waiter,4822.0
70.0,Male,44357.0,Married,Bachelor's,Teacher,7145.0
74.0,Female,38792.0,Married,Bachelor's,Engineer,1424.0
33.0,Male,148715.0,Single,Master's,Doctor,71373.0
44.0,Female,33356.0,Married,PhD,Doctor,7215.0
70.0,Female,131891.0,Married,Bachelor's,CEO,5062.0
56.0,Male,268882.0,Married,Master's,Engineer,39400.0
21.0,Female,132601.0,Single,Master's,Engineer,4889.0
47.0,Female,143144.0,Single,PhD,Teacher,1673.0
36.0,Female,33203.0,Single,PhD,Engineer,5786.0
43.0,Female,43628.0,Single,Bachelor's,Teacher,4231.0
52.0,Male,255949.0,Single,Master's,CEO,6506.0
40.0,Male,8521.0,Single,Master's,Engineer,6508.0
24.0,Female,7118.0,Married,Bachelor's,Teacher,2375.0
73.0,Female,281322.0,Single,Master's,CEO,7409.0
44.0,Female,59037.0,Married,Master's,Engineer,55529.0
53.0,Male,44570.0,Married,Bachelor's,Waiter,1828.0
57.0,Female,274286.0,Single,Master's,Engineer,51790.0
36.0,Female,166077.0,Single,PhD,CEO,1751.0
68.0,Male,278301.0,Married,PhD,CEO,1332.0
34.0,Female,404427.9082545613,Single,Bachelor's,Waiter,91506.0
77.0,Female,267967.0,Married,PhD,Teacher,4693.0
58.0,Male,194588.0,Single,Master's,Doctor,94779.0
24.0,Male,7609.0,Single,Bachelor's,Teacher,1117.0
71.0,Female,158780.0,Single,PhD,CEO,2827.0
59.0,Female,8782.0,Married,Master's,Teacher,1119.0
59.0,Female,197957.0,Single,Bachelor's,CEO,1293.0
45.0,Female,24712.0,Single,PhD,CEO,4910.0
31.0,Female,96940.0,Married,Master's,CEO,6892.0
71.0,Female,299274.0,Married,Bachelor's,CEO,6526.0
74.0,Female,276199.0,Married,PhD,Teacher,74535.0
18.0,Male,262279.0,Married,PhD,CEO,3085.0
59.0,Female,138994.0,Single,Bachelor's,Doctor,7769.0
64.0,Male,149503.0,Single,Master's,CEO,7623.0
78.0,Female,151554.0,Married,PhD,Engineer,35271.0
31.0,Male,273675.0,Single,Master's,Engineer,1432.0
102.42154354562416,Female,38286.0,Single,PhD,Waiter,9308.0
48.0,Female,241526.0,Married,Bachelor's,Engineer,82633.0
48.0,Female,240903.0,Single,Master's,CEO,1262.0
18.0,Female,404427.9082545613,Single,Master's,Engineer,7346.0
23.0,Female,277043.0,Single,Bachelor's,Waiter,6307.0
66.0,Female,108623.0,Single,Master's,Waiter,8475.0
67.0,Female,231365.0,Single,Bachelor's,Doctor,9621.0
50.0,Female,103528.0,Married,PhD,CEO,5340.0
73.0,Male,150583.0,Single,PhD,CEO,5685.0
37.0,Female,186161.0,Married,Master's,Waiter,8218.0
71.0,Female,152441.0,Single,Bachelor's,Doctor,8600.0
64.0,Male,298086.0,Single,Master's,Engineer,6676.0
20.0,Male,263612.0,Single,Master's,CEO,9716.0
49.0,Female,51134.0,Single,Bachelor's,CEO,4957.0
26.0,Male,244542.0,Single,Master's,Engineer,9848.0
19.0,Male,404427.9082545613,Married,Bachelor's,Waiter,24913.0
66.0,Male,166679.0,Single,Bachelor's,CEO,2023.0
66.0,Female,83182.0,Married,Master's,Engineer,3081.0
35.0,Male,84172.0,Married,Bachelor's,CEO,58440.0
57.0,Male,244335.0,Single,PhD,CEO,6098.0
51.0,Female,260653.0,Single,Master's,CEO,8550.0
29.0,Female,121170.0,Single,PhD,CEO,2447.0
61.0,Female,404427.9082545613,Married,Master's,CEO,6133.0
35.0,Female,23885.0,Single,Master's,Doctor,4905.0
39.0,Female,41557.0,Married,Bachelor's,Engineer,7085.0
60.0,Male,33080.0,Married,Master's,Doctor,38193.0
21.0,Male,238682.0,Single,PhD,Engineer,6446.0
102.42154354562416,Female,12014.0,Single,PhD,Engineer,8207.0
76.0,Female,164133.0,Married,PhD,CEO,4161.0
37.0,Female,11863.0,Married,Bachelor's,Waiter,8074.0
102.42154354562416,Female,231732.0,Married,PhD,CEO,7967.0
41.0,Female,145437.0,Single,Bachelor's,Teacher,33715.0
40.0,Female,235457.0,Single,PhD,CEO,2102.0
35.0,Female,16228.0,Married,PhD,Engineer,9527.0
44.0,Female,160698.0,Married,Bachelor's,Waiter,16426.0
54.0,Female,68972.0,Single,Bachelor's,Doctor,7583.0
24.0,Female,102930.0,Married,Master's,CEO,1967.0
71.0,Female,67466.0,Single,Bachelor's,CEO,6425.0
63.0,Male,32820.0,Married,PhD,Waiter,2135.0
33.0,Male,44726.0,Single,Bachelor's,Doctor,79921.0
102.42154354562416,Female,290873.0,Single,Bachelor's,CEO,4638.0
40.0,Male,8521.0,Single,Master's,Engineer,6508.0
66.0,Female,222508.0,Married,Master's,Waiter,69761.0
58.0,Male,100113.0,Single,PhD,CEO,5965.0
39.0,Male,404427.9082545613,Single,Bachelor's,Engineer,23549.0
39.0,Female,68983.0,Married,Master's,CEO,3859.0
67.0,Female,25462.0,Single,Master's,CEO,3138.0
65.0,Female,23318.0,Married,Master's,Engineer,1446.0
23.0,Female,54068.0,Married,PhD,CEO,1733.0
58.0,Male,251657.0,Single,PhD,CEO,2138.0
25.0,Female,22571.0,Married,Bachelor's,Teacher,5033.0
68.0,Female,172490.0,Married,PhD,Engineer,2708.0
73.0,Female,12686.0,Single,Bachelor's,Doctor,2757.0
75.0,Female,404427.9082545613,Married,PhD,CEO,7271.0
75.0,Female,29631.0,Single,PhD,Teacher,2700.0
41.0,Female,163825.0,Single,Master's,CEO,6382.0
27.0,Male,48069.0,Single,Master's,CEO,1887.0
49.0,Female,85961.0,Married,Bachelor's,CEO,7207.0
76.0,Female,96363.0,Single,PhD,Teacher,43930.0
45.0,Female,49799.0,Single,Master's,Waiter,9204.0
102.42154354562416,Female,404427.9082545613,Married,Bachelor's,CEO,5784.0
75.0,Female,43008.0,Single,PhD,Teacher,3818.0
67.0,Female,62587.0,Married,Bachelor's,Doctor,59821.0
53.0,Male,201105.0,Single,Master's,Engineer,42664.0
39.0,Female,25481.0,Single,Bachelor's,Engineer,98216.0
66.0,Female,83182.0,Married,Master's,Engineer,3081.0
71.0,Male,198404.0,Single,Master's,Doctor,2526.0
46.0,Female,116760.0,Single,Bachelor's,CEO,5244.0
56.0,Female,134110.0,Married,Bachelor's,Engineer,2304.0
53.0,Male,404427.9082545613,Single,PhD,Waiter,35360.0
34.0,Female,404427.9082545613,Single,Bachelor's,Waiter,91506.0
54.0,Female,68972.0,Single,Bachelor's,Doctor,7583.0
75.0,Female,29631.0,Single,PhD,Teacher,2700.0
77.0,Female,267967.0,Married,PhD,Teacher,4693.0
26.0,Female,275219.0,Single,Master's,Waiter,5825.0
54.0,Male,237303.0,Single,Master's,CEO,2043.0
41.0,Female,43914.0,Single,Bachelor's,Doctor,1807.0
59.0,Male,218398.0,Married,PhD,CEO,6386.0
20.0,Female,258810.0,Married,Master's,CEO,4115.0
67.0,Female,39469.0,Single,PhD,Teacher,2061.0
68.0,Male,63000.0,Single,PhD,CEO,1283.0
65.0,Female,66752.0,Married,PhD,CEO,9407.0
43.0,Female,19023.0,Single,PhD,Teacher,2459.0
20.0,Male,107838.0,Single,Bachelor's,CEO,7845.0
28.0,Female,113688.0,Married,Bachelor's,Doctor,83957.0
102.42154354562416,Female,104534.0,Single,PhD,CEO,5771.0
60.0,Female,299474.0,Single,Bachelor's,CEO,5710.0
59.0,Female,21945.0,Single,PhD,Waiter,7435.0
42.0,Male,223511.0,Married,PhD,CEO,7871.0
57.0,Female,207451.0,Married,Bachelor's,CEO,5975.0
19.0,Female,238014.0,Married,PhD,CEO,1137.0
23.0,Male,92264.0,Married,Master's,Waiter,60326.0
64.0,Female,142858.0,Single,PhD,CEO,4475.0
24.0,Female,7118.0,Married,Bachelor's,Teacher,2375.0
25.0,Female,24217.0,Married,Master's,Engineer,4121.0
68.0,Female,172490.0,Married,PhD,Engineer,2708.0
38.0,Female,404427.9082545613,Single,Master's,Engineer,64486.0
19.0,Male,208290.0,Married,PhD,CEO,6228.0
22.0,Male,21699.0,Single,Bachelor's,CEO,3309.0
62.0,Female,209816.0,Married,PhD,CEO,4617.0
48.0,Male,74356.0,Married,PhD,CEO,7890.0
37.0,Male,246945.0,Married,Master's,CEO,5124.0
69.0,Male,84887.0,Married,Bachelor's,CEO,3527.0
46.0,Female,57165.0,Single,PhD,CEO,5910.0
78.0,Male,99877.0,Single,Master's,Teacher,6290.0
39.0,Male,8938.0,Single,PhD,Waiter,9609.0
28.0,Female,38837.0,Single,Master's,Teacher,852.0
69.0,Female,115718.0,Single,Master's,Teacher,10328.0
50.0,Female,20728.0,Married,Bachelor's,CEO,8485.0
32.0,Female,111399.0,Single,Bachelor's,Doctor,9874.0
32.0,Male,294810.0,Married,PhD,Teacher,9858.0
58.0,Female,272555.0,Single,Master's,CEO,9514.0
51.0,Female,285238.0,Married,Bachelor's,CEO,6974.0
66.0,Male,121618.0,Single,Master's,CEO,9288.0
45.0,Female,92713.0,Married,Master's,CEO,3841.0
31.0,Female,173799.0,Married,PhD,Engineer,42044.0
74.0,Female,226835.0,Married,PhD,Doctor,25034.0
28.0,Male,190169.0,Married,Bachelor's,CEO,9823.0
25.0,Male,40064.0,Married,Master's,Doctor,8936.0
21.0,Female,36504.0,Single,PhD,Teacher,4089.0
40.0,Male,404427.9082545613,Single,PhD,Teacher,6706.0
75.0,Male,161526.0,Single,Bachelor's,CEO,7575.0
27.0,Male,196068.0,Single,Master's,Engineer,77321.0
52.0,Female,143646.0,Single,Master's,CEO,7971.0
68.0,Female,33052.0,Single,PhD,Teacher,2150.0
77.0,Female,181961.0,Married,Bachelor's,CEO,6143.0
64.0,Female,43755.0,Married,PhD,Engineer,9851.0
70.0,Male,44357.0,Married,Bachelor's,Teacher,7145.0
46.0,Female,31292.0,Single,Bachelor's,Teacher,93102.0
50.0,Female,33742.0,Married,Bachelor's,Engineer,6663.0
63.0,Male,404427.9082545613,Married,Master's,CEO,6929.0
47.0,Female,255171.0,Single,Bachelor's,Engineer,33652.0
62.0,Male,404427.9082545613,Married,Bachelor's,CEO,9014.0
44.0,Female,226939.0,Single,Master's,Engineer,64342.0
69.0,Male,404427.9082545613,Married,PhD,CEO,2032.0
30.0,Female,108168.0,Married,PhD,CEO,3904.0
42.0,Female,265548.0,Married,Master's,CEO,5192.0
54.0,Female,49366.0,Married,PhD,Doctor,9348.0
102.42154354562416,Female,142517.0,Single,Master's,CEO,2959.0
60.0,Female,68595.0,Single,Master's,CEO,4662.0
71.0,Female,100903.0,Married,Bachelor's,Doctor,839.0
45.0,Male,39012.0,Married,Bachelor's,Engineer,52481.0
20.0,Male,279811.0,Single,Master's,Waiter,4769.0
21.0,Female,37280.0,Single,Bachelor's,Engineer,7851.0
53.0,Male,207530.0,Single,Bachelor's,Engineer,66966.0
18.0,Male,299975.0,Single,PhD,CEO,5166.0
35.0,Male,245469.0,Single,Bachelor's,CEO,2000.0
22.0,Female,193534.0,Single,PhD,Teacher,5755.0
49.0,Male,233476.0,Married,PhD,CEO,9839.0
66.0,Female,104699.0,Single,Master's,CEO,9509.0
42.0,Female,192519.0,Married,PhD,Teacher,8249.0
37.0,Female,274869.0,Married,PhD,CEO,4797.0
73.0,Female,249875.0,Married,PhD,Teacher,34214.0
28.0,Female,38837.0,Single,Master's,Teacher,852.0
55.0,Female,162211.0,Married,PhD,CEO,4121.0
74.0,Female,201797.0,Single,Bachelor's,CEO,4446.0
72.0,Female,213958.0,Single,Master's,CEO,4356.0
41.0,Female,151756.0,Single,PhD,CEO,1465.0
66.0,Female,108623.0,Single,Master's,Waiter,8475.0
41.0,Female,6556.0,Single,PhD,Teacher,4003.0
24.0,Male,248585.0,Single,Master's,CEO,4009.0
52.0,Female,25961.0,Single,Master's,Waiter,8022.0
70.0,Female,117984.0,Married,Master's,Doctor,96729.0
47.0,Male,290798.0,Married,Master's,CEO,3872.0
76.0,Female,231177.0,Single,PhD,CEO,6397.0
73.0,Male,31647.0,Married,Bachelor's,Teacher,9408.0
102.42154354562416,Male,289877.0,Single,Master's,Doctor,316.0
102.42154354562416,Male,12995.0,Single,PhD,Teacher,3466.0
26.0,Male,60347.0,Single,Master's,Doctor,8240.0
56.0,Male,148106.0,Single,Master's,CEO,3757.0
75.0,Female,255602.0,Single,Bachelor's,Engineer,664.0
31.0,Female,41147.0,Single,Bachelor's,Engineer,8204.0
73.0,Male,176217.0,Married,Bachelor's,Doctor,7293.0
55.0,Male,37831.0,Married,PhD,Engineer,4359.0
75.0,Female,195898.0,Single,Bachelor's,Waiter,4556.0
51.0,Female,145945.0,Single,Bachelor's,CEO,8057.0
45.0,Male,39012.0,Married,Bachelor's,Engineer,52481.0
78.0,Female,269711.0,Single,Master's,Doctor,2127.0
76.0,Male,41514.0,Married,PhD,CEO,3113.0
78.0,Female,53630.0,Single,Master's,Doctor,63139.0
50.0,Male,243791.0,Single,Master's,CEO,2218.0
